m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,-,1.561432558130989,1.6848958333333335,1.6848958333333335,28.278366937708174,28.278366937708174,421.0,0.0,0.0
1,-,1.5855659825225032,1.7109375,1.7109375,30.926756208557457,30.926756208557457,425.0,0.0,0.0
1,-,1.6096994069140178,1.7369791666666667,1.7369791666666667,33.91518499275775,33.91518499275775,432.0,0.0,0.0
1,-,1.6338328313055324,1.7630208333333335,1.7630208333333335,36.6038025728146,36.6038025728146,436.0,0.0,0.0
1,-,1.6579662556970467,1.7890625,1.7890625,40.1431140931577,40.1431140931577,442.0,0.0,0.0
1,-,1.6820996800885613,1.8151041666666667,1.8151041666666667,50.39722425237799,50.39722425237799,447.0,0.0,0.0
1,-,1.7062331044800758,1.8411458333333333,1.8411458333333333,72.61183593414609,72.61183593414609,454.0,0.0,0.0
1,-,1.7303665288715906,1.8671875000000002,1.8671875000000002,107.89601544651491,107.89601544651491,458.0,0.0,0.0
1,-,1.754499953263105,1.8932291666666667,1.8932291666666667,135.2199875684612,135.2199875684612,466.0,0.0,0.0
1,-,1.7786333776546193,1.9192708333333333,1.9192708333333333,111.21495018414198,111.21495018414198,476.0,0.0,0.0
1,-,1.802766802046134,1.9453125000000002,1.9453125000000002,63.90280296643299,63.90280296643299,477.0,0.0,0.0
1,-,1.8269002264376484,1.9713541666666667,1.9713541666666667,34.8245143598753,34.8245143598753,487.0,0.0,0.0
1,-,1.851033650829163,1.9973958333333335,1.9973958333333335,19.44074034660048,19.44074034660048,495.0,0.0,0.0
1,-,1.8751670752206775,2.0234375,2.0234375,14.124369436732614,14.124369436732614,498.0,0.0,0.0
1,-,1.8993004996121918,2.0494791666666665,2.0494791666666665,10.823916269644323,10.823916269644323,511.0,0.0,0.0
1,-,1.9234339240037066,2.0755208333333335,2.0755208333333335,9.343354638490608,9.343354638490608,517.0,0.0,0.0
1,-,1.9475673483952212,2.1015625000000004,2.1015625000000004,8.647361823729305,8.647361823729305,524.0,0.0,0.0
1,-,1.9717007727867355,2.127604166666667,2.127604166666667,7.654465072073955,7.654465072073955,531.0,0.0,0.0
1,-,1.99583419717825,2.1536458333333335,2.1536458333333335,8.227391744739128,8.227391744739128,544.0,0.0,0.0
1,-,2.019967621569765,2.1796875000000004,2.1796875000000004,7.914062785329873,7.914062785329873,546.0,0.0,0.0
1,-,2.0441010459612787,2.2057291666666665,2.2057291666666665,8.072185999040235,8.072185999040235,562.0,0.0,0.0
