sample_name,tilt_deg,theta_initial_deg_used_for_q,qz_map_source,qr_integration_source,solid_angle_corrected,m,qr,qr_original,qr_fit_count,qr_fit_sample_count,qr_fit_method,branch,phi_window,delta_qr,qz_bin,qz_min,qz_max,qz_center,pixel_count,acceptance_sum,acceptance_source,background_sum_raw,background_sum,fit_sum,background_mean_raw,background_mean,fit_mean,background_weighted_sum_raw,background_weighted_sum,fit_weighted_sum,background_density_raw,qr_sideband_background_density,qr_sideband_pixel_count,qr_sideband_inner_delta_qr,qr_sideband_outer_delta_qr,qr_sideband_percentile,qr_transverse_background_subtracted,background_density,fit_density,two_theta_min,two_theta_max,two_theta_mean,smoothed_background_density
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,38,1.3562984508031155,1.38043187519463,1.368365162998873,388,388.0,pixel_count,14206.426609520064,14206.426609520064,0.0,36.614501570928,36.614501570928,0.0,14206.426609520064,14206.426609520064,0.0,36.614501570928,,0,,,,False,36.614501570928,0.0,30.01114273071289,33.12172317504883,31.574498197653888,37.90975876271107
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,39,1.38043187519463,1.4045652995861444,1.3924985873903872,388,388.0,pixel_count,12774.833485664862,12774.833485664862,0.0,32.92482857130119,32.92482857130119,0.0,12774.833485664862,12774.833485664862,0.0,32.92482857130119,,0,,,,False,32.92482857130119,0.0,30.28734588623047,33.36600112915039,31.83857572834023,33.98517981889326
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,40,1.4045652995861444,1.428698723977659,1.4166320117819016,398,398.0,pixel_count,12301.190529767915,12301.190529767915,0.0,30.907513893889234,30.907513893889234,0.0,12301.190529767915,12301.190529767915,0.0,30.907513893889234,,0,,,,False,30.907513893889234,0.0,30.522947311401367,33.610626220703125,32.072853158299495,32.25292133432956
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,41,1.428698723977659,1.4528321483691735,1.4407654361734163,394,394.0,pixel_count,12703.50576602138,12703.50576602138,0.0,32.242400421374064,32.242400421374064,0.0,12703.50576602138,12703.50576602138,0.0,32.242400421374064,,0,,,,False,32.242400421374064,0.0,30.83949851989746,33.815406799316406,32.33422089644649,32.31756110312167
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,42,1.4528321483691735,1.4769655727606879,1.4648988605649307,405,405.0,pixel_count,13735.392839397433,13735.392839397433,0.0,33.914550220734405,33.914550220734405,0.0,13735.392839397433,13735.392839397433,0.0,33.914550220734405,,0,,,,False,33.914550220734405,0.0,31.07708740234375,34.09536361694336,32.59408201352612,32.437157376408805
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,43,1.4769655727606879,1.5010989971522026,1.4890322849564452,405,405.0,pixel_count,12675.548310316413,12675.548310316413,0.0,31.297650148929417,31.297650148929417,0.0,12675.548310316413,12675.548310316413,0.0,31.297650148929417,,0,,,,False,31.297650148929417,0.0,31.354721069335938,34.341190338134766,32.848117362619874,31.30793833655892
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,44,1.5010989971522026,1.5252324215437172,1.5131657093479598,412,412.0,pixel_count,12104.501653187808,12104.501653187808,0.0,29.379858381523807,29.379858381523807,0.0,12104.501653187808,12104.501653187808,0.0,29.379858381523807,,0,,,,False,29.379858381523807,0.0,31.593717575073242,34.58316421508789,33.098536999598295,29.64000534178983
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,45,1.5252324215437172,1.5493658459352315,1.5372991337394744,418,418.0,pixel_count,11573.172398059549,11573.172398059549,0.0,27.687015306362557,27.687015306362557,0.0,11573.172398059549,11573.172398059549,0.0,27.687015306362557,,0,,,,False,27.687015306362557,0.0,31.87149429321289,34.86433410644531,33.379771323338645,28.666589659787633
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,46,1.5493658459352315,1.573499270326746,1.561432558130989,421,421.0,pixel_count,11905.192480775142,11905.192480775142,0.0,28.278366937708174,28.278366937708174,0.0,11905.192480775142,11905.192480775142,0.0,28.278366937708174,,0,,,,False,28.278366937708174,0.0,32.151641845703125,35.11073303222656,33.62993641984964,29.192540620359303
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,47,1.573499270326746,1.5976326947182606,1.5855659825225032,425,425.0,pixel_count,13143.871388636919,13143.871388636919,0.0,30.926756208557457,30.926756208557457,0.0,13143.871388636919,13143.871388636919,0.0,30.926756208557457,,0,,,,False,30.926756208557457,0.0,32.42927551269531,35.39185333251953,33.90794911699288,31.177274298491795
