L,parratt_trace,kinematic_trace
1.502870813397128691e+00,5.895108507400270486e-05,7.119656098863210835e-05
1.504465709728867173e+00,5.895108507400270486e-05,7.119656098863210835e-05
1.506060606060605656e+00,5.895108507400270486e-05,6.539940098467149419e-05
1.507655502392344138e+00,5.784889690095892386e-05,6.539940098467149419e-05
1.509250398724082398e+00,5.761540800325471313e-05,6.539940098467149419e-05
1.510845295055820880e+00,5.738286151012987754e-05,6.417665086567086530e-05
1.512440191387559363e+00,5.715125361786452512e-05,6.417665086567086530e-05
1.514035087719297845e+00,5.692058053809082274e-05,6.357387571164829288e-05
1.515629984051036327e+00,5.669083849773230108e-05,6.357387571164829288e-05
1.517224880382774588e+00,5.646202373894041528e-05,6.297676208532175675e-05
1.518819776714513070e+00,5.623413251903490700e-05,6.297676208532175675e-05
1.520414673046251552e+00,5.600716111044098174e-05,6.238525681114844403e-05
1.522009569377990035e+00,5.578110580062904070e-05,6.179930721303400617e-05
1.523604465709728517e+00,5.555596289205460924e-05,6.179930721303400617e-05
1.525199362041466777e+00,5.533172870209629337e-05,6.121886110964048437e-05
1.526794258373205260e+00,5.510839956299736164e-05,6.121886110964048437e-05
1.528389154704943742e+00,5.488597182180400655e-05,6.121886110964048437e-05
1.529984051036682224e+00,5.466444184030689929e-05,6.064386680974021861e-05
1.531578947368420707e+00,5.466444184030689929e-05,6.064386680974021861e-05
1.533173843700158967e+00,5.466444184030689929e-05,6.007427310761214909e-05
1.534768740031897449e+00,5.364239956225905806e-05,5.951002927848136372e-05
1.536363636363635932e+00,5.364239956225905806e-05,5.951002927848136372e-05
1.537958532695374414e+00,5.364239956225905806e-05,5.895108507400270486e-05
1.539553429027112896e+00,5.364239956225905806e-05,5.895108507400270486e-05
1.541148325358851157e+00,5.337309708450232846e-05,5.839739071778493211e-05
1.542743221690589639e+00,5.310514659370203523e-05,5.839739071778493211e-05
1.544338118022328121e+00,5.283854130243948133e-05,5.839739071778493211e-05
1.545933014354066604e+00,5.257327445737050602e-05,5.784889690095892386e-05
1.547527910685805086e+00,5.230933933905559713e-05,5.784889690095892386e-05
1.549122807017543346e+00,5.204672926178872938e-05,5.784889690095892386e-05
1.550717703349281829e+00,5.178543757342807984e-05,5.784889690095892386e-05
1.552312599681020311e+00,5.152545765522821368e-05,5.730555477778552016e-05
1.553907496012758793e+00,5.126678292167153824e-05,5.730555477778552016e-05
1.555502392344497276e+00,5.100940682030234550e-05,5.730555477778552016e-05
1.557097288676235536e+00,5.075332283156000084e-05,5.623413251903490700e-05
1.558692185007974018e+00,5.049852446861440177e-05,5.623413251903490700e-05
1.560287081339712500e+00,5.024500527720177556e-05,5.570595696868658851e-05
1.561881977671450983e+00,4.999275883546027349e-05,5.570595696868658851e-05
1.563476874003189465e+00,4.974177875376839086e-05,5.518274227395203512e-05
1.565071770334927725e+00,4.974177875376839086e-05,5.518274227395203512e-05
1.566666666666666208e+00,4.974177875376839086e-05,5.518274227395203512e-05
1.568261562998404690e+00,4.927458222753616508e-05,5.518274227395203512e-05
1.569856459330143172e+00,4.881177381527165653e-05,5.415100951086342091e-05
1.571451355661881433e+00,4.881177381527165653e-05,5.415100951086342091e-05
1.573046251993619915e+00,4.881177381527165653e-05,5.415100951086342091e-05
1.574641148325358397e+00,4.858200225699906157e-05,5.415100951086342091e-05
1.576236044657096880e+00,4.835331230189040576e-05,5.313856670058551796e-05
1.577830940988835362e+00,4.812569885851732511e-05,5.313856670058551796e-05
1.579425837320573622e+00,4.789915685941843586e-05,5.313856670058551796e-05
1.581020733652312105e+00,4.767368126098631311e-05,5.263946605735425773e-05
1.582615629984050587e+00,4.744926704335556734e-05,5.214505318550160590e-05
1.584210526315789069e+00,4.722590921029053460e-05,5.214505318550160590e-05
1.585805422647527552e+00,4.700360278907432196e-05,5.165528405542973051e-05
1.587400318979265812e+00,4.678234283039836794e-05,5.165528405542973051e-05
1.588995215311004294e+00,4.656212440825171166e-05,5.165528405542973051e-05
1.590590111642742777e+00,4.634294261981167809e-05,5.165528405542973051e-05
1.592185007974481259e+00,4.612479258533454306e-05,5.117011505108632659e-05
1.593779904306219741e+00,4.590766944804728245e-05,5.068950296608012312e-05
1.595374800637958002e+00,4.569156837403886060e-05,5.068950296608012312e-05
1.596969696969696484e+00,4.547648455215290105e-05,5.021340499983285301e-05
1.598564593301434966e+00,4.526241319388085200e-05,5.021340499983285301e-05
1.600159489633173449e+00,4.526241319388085200e-05,5.021340499983285301e-05
1.601754385964911931e+00,4.526241319388085200e-05,4.974177875376839086e-05
1.603349282296650191e+00,4.497855142534215074e-05,4.927458222753616508e-05
1.604944178628388674e+00,4.469646988675496721e-05,4.927458222753616508e-05
1.606539074960127156e+00,4.441615741346407542e-05,4.881177381527165653e-05
1.608133971291865638e+00,4.423688554847974127e-05,4.881177381527165653e-05
1.609728867623604120e+00,4.405833725805562709e-05,4.881177381527165653e-05
1.611323763955342381e+00,4.388050962171070331e-05,4.881177381527165653e-05
1.612918660287080863e+00,4.370339973075093235e-05,4.835331230189040576e-05
1.614513556618819345e+00,4.352700468822263437e-05,4.835331230189040576e-05
1.616108452950557828e+00,4.335132160886472145e-05,4.744926704335556734e-05
1.617703349282296310e+00,4.317634761906152119e-05,4.744926704335556734e-05
1.619298245614034570e+00,4.300207985679592562e-05,4.700360278907432196e-05
1.620893141945773053e+00,4.282851547160217425e-05,4.700360278907432196e-05
1.622488038277511535e+00,4.265565162451978218e-05,4.700360278907432196e-05
1.624082934609250017e+00,4.248348548804677040e-05,4.700360278907432196e-05
1.625677830940988500e+00,4.231201424609345161e-05,4.700360278907432196e-05
1.627272727272726760e+00,4.214123509393641944e-05,4.656212440825171166e-05
1.628867623604465242e+00,4.197114523817274087e-05,4.656212440825171166e-05
1.630462519936203725e+00,4.197114523817274087e-05,4.656212440825171166e-05
1.632057416267942207e+00,4.170792455075890127e-05,4.612479258533454306e-05
1.633652312599680689e+00,4.144635464342010889e-05,4.569156837403886060e-05
1.635247208931418950e+00,4.118642516334213607e-05,4.569156837403886060e-05
1.636842105263157432e+00,4.118642516334213607e-05,4.526241319388085200e-05
1.638437001594895914e+00,4.106998934325369971e-05,4.483728882674184506e-05
1.640031897926634397e+00,4.095388269230646041e-05,4.483728882674184506e-05
1.641626794258372879e+00,4.083810427992488917e-05,4.441615741346407542e-05
1.643221690590111139e+00,4.072265317816424642e-05,4.441615741346407542e-05
1.644816586921849622e+00,4.060752846170322306e-05,4.441615741346407542e-05
1.646411483253588104e+00,4.049272920783616807e-05,4.441615741346407542e-05
1.648006379585326586e+00,4.037825449646631221e-05,4.399898145047988852e-05
1.649601275917064847e+00,4.026410341009760267e-05,4.399898145047988852e-05
1.651196172248803329e+00,4.015027503382830623e-05,4.317634761906152119e-05
1.652791068580541811e+00,4.003676845534289135e-05,4.317634761906152119e-05
1.654385964912280294e+00,3.992358276490483174e-05,4.277081649153850236e-05
1.655980861244018776e+00,3.981071705534977589e-05,4.277081649153850236e-05
1.657575757575757036e+00,3.969817042207757142e-05,4.277081649153850236e-05
1.659170653907495518e+00,3.958594196304599026e-05,4.277081649153850236e-05
1.660765550239234001e+00,3.947403077876231929e-05,4.277081649153850236e-05
1.662360446570972483e+00,3.936243597227717363e-05,4.236909428960680988e-05
1.663955342902710965e+00,3.925115664917656839e-05,4.236909428960680988e-05
1.665550239234449226e+00,3.914019191757521022e-05,4.157693389815754042e-05
1.667145135566187708e+00,3.902954088810944990e-05,4.157693389815754042e-05
1.668740031897926190e+00,3.891920267392943555e-05,4.157693389815754042e-05
1.670334928229664673e+00,3.880917639069286480e-05,4.157693389815754042e-05
1.671929824561403155e+00,3.869946115655720573e-05,4.118642516334213607e-05
1.673524720893141415e+00,3.859005609217315769e-05,4.118642516334213607e-05
1.675119617224879898e+00,3.848096032067730593e-05,4.079958425724005485e-05
1.676714513556618380e+00,3.837217296768517582e-05,4.079958425724005485e-05
1.678309409888356862e+00,3.826369316128428052e-05,4.041637673000104345e-05
1.679904306220095345e+00,3.815552003202683638e-05,4.003676845534289135e-05
1.681499202551833605e+00,3.804765271292325781e-05,4.003676845534289135e-05
1.683094098883572087e+00,3.794009033943491344e-05,3.966072562751211391e-05
1.684688995215310570e+00,3.783283204946732948e-05,3.966072562751211391e-05
1.686283891547049052e+00,3.772587698336296629e-05,3.966072562751211391e-05
1.687878787878787534e+00,3.761922428389481476e-05,3.966072562751211391e-05
1.689473684210525795e+00,3.751287309625922029e-05,3.928821475827393611e-05
1.691068580542264277e+00,3.740682256806907935e-05,3.891920267392943555e-05
1.692663476874002759e+00,3.730107184934709720e-05,3.891920267392943555e-05
1.694258373205741242e+00,3.719562009251868627e-05,3.855365651236185043e-05
1.695853269537479724e+00,3.709046645240568463e-05,3.855365651236185043e-05
1.697448165869217984e+00,3.698561008621891561e-05,3.855365651236185043e-05
1.699043062200956467e+00,3.688105015355224505e-05,3.819154372010949802e-05
1.700637958532694949e+00,3.677678581637518836e-05,3.819154372010949802e-05
1.702232854864433431e+00,3.667281623902624948e-05,3.819154372010949802e-05
1.703827751196171914e+00,3.656914058820669351e-05,3.783283204946732948e-05
1.705422647527910174e+00,3.646575803297318085e-05,3.783283204946732948e-05
1.707017543859648656e+00,3.636266774473200745e-05,3.783283204946732948e-05
1.708612440191387138e+00,3.625986889723141368e-05,3.712548459377022997e-05
1.710207336523125621e+00,3.615736066655586523e-05,3.712548459377022997e-05
1.711802232854864103e+00,3.605514223111876859e-05,3.677678581637518836e-05
1.713397129186602363e+00,3.595321277165635884e-05,3.677678581637518836e-05
1.714992025518340846e+00,3.585157147122117416e-05,3.677678581637518836e-05
1.716586921850079328e+00,3.575021751517484586e-05,3.677678581637518836e-05
1.718181818181817810e+00,3.564915009118240630e-05,3.643136217029989844e-05
1.719776714513556293e+00,3.554836838920510608e-05,3.608918289407972272e-05
1.721371610845294553e+00,3.544787160149441026e-05,3.608918289407972272e-05
1.722966507177033035e+00,3.534765892258526953e-05,3.575021751517484586e-05
1.724561403508771518e+00,3.524772954928970307e-05,3.575021751517484586e-05
1.726156299840510000e+00,3.514808268069046280e-05,3.541443584725716706e-05
1.727751196172248260e+00,3.504871751813431124e-05,3.508180798752146522e-05
1.729346092503986743e+00,3.494963326522605170e-05,3.508180798752146522e-05
1.730940988835725225e+00,3.485082912782185363e-05,3.508180798752146522e-05
1.732535885167463707e+00,3.475230431402304555e-05,3.508180798752146522e-05
1.734130781499202190e+00,3.465405803416946756e-05,3.475230431402304555e-05
1.735725677830940450e+00,3.455608950083358951e-05,3.475230431402304555e-05
1.737320574162678932e+00,3.445839792881388386e-05,3.475230431402304555e-05
1.738915470494417415e+00,3.436098253512863215e-05,3.442589548303915748e-05
1.740510366826155897e+00,3.426384253900971791e-05,3.442589548303915748e-05
1.742105263157894379e+00,3.416697716189606054e-05,3.410255242645633840e-05
1.743700159489632640e+00,3.407038562742789606e-05,3.410255242645633840e-05
1.745295055821371122e+00,3.397406716143992636e-05,3.410255242645633840e-05
1.746889952153109604e+00,3.387802099195584397e-05,3.410255242645633840e-05
1.748484848484848087e+00,3.378224634918156256e-05,3.378224634918156256e-05
1.750079744816586569e+00,3.368674246549909797e-05,3.346494872657768273e-05
1.751674641148324829e+00,3.359150857546082196e-05,3.315063130192368669e-05
1.753269537480063311e+00,3.349654391578272660e-05,3.315063130192368669e-05
1.754864433811801794e+00,3.340184772533911166e-05,3.283926608389776925e-05
1.756459330143540276e+00,3.330741924515553731e-05,3.283926608389776925e-05
1.758054226475278758e+00,3.321325771840356574e-05,3.283926608389776925e-05
1.759649122807017019e+00,3.311936239039406620e-05,3.283926608389776925e-05
1.761244019138755501e+00,3.302573250857157718e-05,3.283926608389776925e-05
1.762838915470493983e+00,3.293236732250836359e-05,3.253082534408511742e-05
1.764433811802232466e+00,3.283926608389776925e-05,3.253082534408511742e-05
1.766028708133970948e+00,3.274642804654896532e-05,3.192260768518039152e-05
1.767623604465709208e+00,3.265385246638037050e-05,3.192260768518039152e-05
1.769218500797447691e+00,3.256153860141416229e-05,3.162277660168379530e-05
1.770813397129186173e+00,3.246948571177004283e-05,3.162277660168379530e-05
1.772408293460924655e+00,3.237769305965940451e-05,3.162277660168379530e-05
1.774003189792663138e+00,3.228615990937944819e-05,3.162277660168379530e-05
1.775598086124401398e+00,3.219488552730705747e-05,3.162277660168379530e-05
1.777192982456139880e+00,3.210386918189328276e-05,3.132576166276777782e-05
1.778787878787878363e+00,3.201311014365724273e-05,3.132576166276777782e-05
1.780382775119616845e+00,3.192260768518039152e-05,3.074007466526894962e-05
1.781977671451355327e+00,3.183236108110042687e-05,3.074007466526894962e-05
1.783572567783093588e+00,3.174236960810587597e-05,3.045135044873413296e-05
1.785167464114832070e+00,3.165263254493003061e-05,3.045135044873413296e-05
1.786762360446570552e+00,3.156314917234524163e-05,3.045135044873413296e-05
1.788357256778309035e+00,3.147391877315721325e-05,3.045135044873413296e-05
1.789952153110047517e+00,3.138494063219898582e-05,3.045135044873413296e-05
1.791547049441785777e+00,3.129621403632567737e-05,3.016533805623096114e-05
1.793141945773524260e+00,3.120773827440816140e-05,3.016533805623096114e-05
1.794736842105262742e+00,3.111951263732810663e-05,2.960134710000499495e-05
1.796331738437001224e+00,3.103153641797168864e-05,2.960134710000499495e-05
1.797926634768739707e+00,3.094380891122398592e-05,2.960134710000499495e-05
1.799521531100477967e+00,3.085632941396375530e-05,2.932331831045620669e-05
1.801116427432216449e+00,3.076909722505715046e-05,2.932331831045620669e-05
1.802711323763954931e+00,3.068211164535293101e-05,2.932331831045620669e-05
1.804306220095693414e+00,3.059537197767594379e-05,2.904790088881426040e-05
1.805901116427431674e+00,3.050887752682221682e-05,2.904790088881426040e-05
1.807496012759170156e+00,3.042262759955316224e-05,2.904790088881426040e-05
1.809090909090908639e+00,3.033662150458975884e-05,2.850480227118562526e-05
1.810685805422647121e+00,3.025085855260769015e-05,2.850480227118562526e-05
1.812280701754385603e+00,3.016533805623096114e-05,2.823707270992570730e-05
1.813875598086123864e+00,3.008005933002712439e-05,2.823707270992570730e-05
1.815470494417862346e+00,2.999502169050123225e-05,2.823707270992570730e-05
1.817065390749600828e+00,2.991022445609073092e-05,2.823707270992570730e-05
1.818660287081339311e+00,2.982566694716006658e-05,2.823707270992570730e-05
1.820255183413077793e+00,2.974134848599466123e-05,2.797185778171926805e-05
1.821850079744816053e+00,2.965726839679618633e-05,2.797185778171926805e-05
1.823444976076554536e+00,2.957342600567656909e-05,2.744887757217144482e-05
1.825039872408293018e+00,2.948982064065303914e-05,2.744887757217144482e-05
1.826634768740031500e+00,2.940645163164248380e-05,2.744887757217144482e-05
1.828229665071769983e+00,2.932331831045620669e-05,2.719106571718785714e-05
1.829824561403508243e+00,2.924042001079433053e-05,2.719106571718785714e-05
1.831419457735246725e+00,2.915775606824081998e-05,2.693567534382576258e-05
1.833014354066985208e+00,2.907532582025790477e-05,2.693567534382576258e-05
1.834609250398723690e+00,2.899312860618084162e-05,2.693567534382576258e-05
1.836204146730462172e+00,2.891116376721267962e-05,2.693567534382576258e-05
1.837799043062200433e+00,2.882943064641872740e-05,2.643206828112884237e-05
1.839393939393938915e+00,2.874792858872172842e-05,2.643206828112884237e-05
1.840988835725677397e+00,2.866665694089604692e-05,2.618380674341416474e-05
1.842583732057415880e+00,2.858561505156310414e-05,2.618380674341416474e-05
1.844178628389154362e+00,2.850480227118562526e-05,2.618380674341416474e-05
1.845773524720892622e+00,2.842421795206248605e-05,2.618380674341416474e-05
1.847368421052631104e+00,2.834386144832386784e-05,2.618380674341416474e-05
1.848963317384369587e+00,2.826373211592557561e-05,2.593787698656701448e-05
1.850558213716108069e+00,2.818382931264454874e-05,2.593787698656701448e-05
1.852153110047846551e+00,2.810415239807292499e-05,2.545292541676009830e-05
1.853748006379584812e+00,2.802470073361352753e-05,2.545292541676009830e-05
1.855342902711323294e+00,2.794547368247452519e-05,2.521386041677244121e-05
1.856937799043061776e+00,2.786647060966409282e-05,2.521386041677244121e-05
1.858532695374800259e+00,2.778769088198595249e-05,2.521386041677244121e-05
1.860127591706538741e+00,2.770913386803350862e-05,2.521386041677244121e-05
1.861722488038277001e+00,2.770913386803350862e-05,2.497704081975053541e-05
1.863317384370015484e+00,2.770913386803350862e-05,2.497704081975053541e-05
1.864912280701753966e+00,2.719106571718785714e-05,2.474244553588844710e-05
1.866507177033492448e+00,2.719106571718785714e-05,2.474244553588844710e-05
1.868102073365230931e+00,2.719106571718785714e-05,2.474244553588844710e-05
1.869696969696969191e+00,2.719106571718785714e-05,2.451005367346472140e-05
1.871291866028707673e+00,2.719106571718785714e-05,2.451005367346472140e-05
1.872886762360446156e+00,2.706306927181030152e-05,2.451005367346472140e-05
1.874481658692184638e+00,2.693567534382576258e-05,2.451005367346472140e-05
1.876076555023923120e+00,2.680888109700535539e-05,2.427984453698223022e-05
1.877671451355661381e+00,2.668268370847132483e-05,2.405179762532499809e-05
1.879266347687399863e+00,2.655708036863389083e-05,2.405179762532499809e-05
1.880861244019138345e+00,2.643206828112884237e-05,2.382589262993234808e-05
1.882456140350876828e+00,2.630764466275544320e-05,2.382589262993234808e-05
1.884051036682615088e+00,2.618380674341416474e-05,2.360210943299066608e-05
1.885645933014353570e+00,2.606055176604520502e-05,2.338042810564145847e-05
1.887240829346092053e+00,2.593787698656701448e-05,2.338042810564145847e-05
1.888835725677830535e+00,2.581577967381541117e-05,2.338042810564145847e-05
1.890430622009569017e+00,2.569425710948245551e-05,2.316082890620695711e-05
1.892025518341307277e+00,2.557330658805610088e-05,2.316082890620695711e-05
1.893620414673045760e+00,2.545292541676009830e-05,2.294329227843167545e-05
1.895215311004784242e+00,2.545292541676009830e-05,2.294329227843167545e-05
1.896810207336522724e+00,2.545292541676009830e-05,2.272779884974117316e-05
1.898405103668261207e+00,2.521386041677244121e-05,2.272779884974117316e-05
1.899999999999999467e+00,2.521386041677244121e-05,2.251432942951668722e-05
1.901594896331737949e+00,2.497704081975053541e-05,2.251432942951668722e-05
1.903189792663476432e+00,2.497704081975053541e-05,2.251432942951668722e-05
1.904784688995214914e+00,2.487622884162589960e-05,2.251432942951668722e-05
1.906379585326953396e+00,2.477582375937833269e-05,2.230286500738599902e-05
1.907974481658691657e+00,2.467582393070066090e-05,2.230286500738599902e-05
1.909569377990430139e+00,2.457622771991402111e-05,2.209338675153079827e-05
1.911164274322168621e+00,2.447703349794165360e-05,2.209338675153079827e-05
1.912759170653907104e+00,2.437823964228200038e-05,2.188587600700925623e-05
1.914354066985645586e+00,2.427984453698223022e-05,2.168031429409509570e-05
1.915948963317383846e+00,2.418184657261183840e-05,2.168031429409509570e-05
1.917543859649122329e+00,2.408424414623613457e-05,2.147668330663152821e-05
1.919138755980860811e+00,2.398703566139032351e-05,2.147668330663152821e-05
1.920733652312599293e+00,2.389021952805318275e-05,2.127496491040136613e-05
1.922328548644337776e+00,2.379379416262111967e-05,2.127496491040136613e-05
1.923923444976076036e+00,2.369775798788225225e-05,2.127496491040136613e-05
1.925518341307814518e+00,2.360210943299066608e-05,2.107514114151173758e-05
1.927113237639553001e+00,2.360210943299066608e-05,2.107514114151173758e-05
1.928708133971291483e+00,2.360210943299066608e-05,2.087719420479464092e-05
1.930303030303029965e+00,2.338042810564145847e-05,2.087719420479464092e-05
1.931897926634768226e+00,2.338042810564145847e-05,2.068110647222205800e-05
1.933492822966506708e+00,2.316082890620695711e-05,2.068110647222205800e-05
1.935087719298245190e+00,2.316082890620695711e-05,2.068110647222205800e-05
1.936682615629983673e+00,2.316082890620695711e-05,2.048686048133599552e-05
1.938277511961722155e+00,2.306734749686418761e-05,2.048686048133599552e-05
1.939872408293460415e+00,2.297424339586077877e-05,2.048686048133599552e-05
1.941467304625198897e+00,2.288151508031015030e-05,2.029443893369366802e-05
1.943062200956937380e+00,2.278916103347239266e-05,2.010382469332665001e-05
1.944657097288675862e+00,2.269717974472947275e-05,2.010382469332665001e-05
1.946251993620414344e+00,2.260556970956031076e-05,1.991500078521519688e-05
1.947846889952152605e+00,2.251432942951668722e-05,1.991500078521519688e-05
1.949441786283891087e+00,2.242345741219810978e-05,1.972795039377619620e-05
1.951036682615629569e+00,2.233295217122768979e-05,1.972795039377619620e-05
1.952631578947368052e+00,2.224281222622812373e-05,1.972795039377619620e-05
1.954226475279106312e+00,2.215303610279680072e-05,1.954265686136600315e-05
1.955821371610844794e+00,2.206362233248244803e-05,1.954265686136600315e-05
1.957416267942583277e+00,2.197456945276041472e-05,1.935910368679669282e-05
1.959011164274321759e+00,2.188587600700925623e-05,1.935910368679669282e-05
1.960606060606060241e+00,2.168031429409509570e-05,1.917727452386681390e-05
1.962200956937798502e+00,2.168031429409509570e-05,1.917727452386681390e-05
1.963795853269536984e+00,2.168031429409509570e-05,1.899715317990559308e-05
1.965390749601275466e+00,2.168031429409509570e-05,1.899715317990559308e-05
1.966985645933013949e+00,2.168031429409509570e-05,1.899715317990559308e-05
1.968580542264752431e+00,2.155477558832082880e-05,1.899715317990559308e-05
1.970175438596490691e+00,2.147668330663152821e-05,1.881872361433078016e-05
1.971770334928229174e+00,2.147668330663152821e-05,1.881872361433078016e-05
1.973365231259967656e+00,2.142996380773928730e-05,1.881872361433078016e-05
1.974960127591706138e+00,2.130587474312892093e-05,1.846687640789755743e-05
1.976555023923444621e+00,2.118250420964129497e-05,1.846687640789755743e-05
1.978149920255182881e+00,2.105984804666026933e-05,1.829342743352862049e-05
1.979744816586921363e+00,2.093790211766142161e-05,1.829342743352862049e-05
1.981339712918659846e+00,2.081666231007259831e-05,1.829342743352862049e-05
1.982934609250398328e+00,2.069612453513553342e-05,1.829342743352862049e-05
1.984529505582136810e+00,2.057628472776744659e-05,1.829342743352862049e-05
1.986124401913875070e+00,2.045713884642424055e-05,1.812160756773464976e-05
1.987719298245613553e+00,2.033868287296429820e-05,1.812160756773464976e-05
1.989314194577352035e+00,2.029443893369366802e-05,1.778279410038922901e-05
1.990909090909090517e+00,2.029443893369366802e-05,1.778279410038922901e-05
1.992503987240829000e+00,2.022091281251265919e-05,1.761577032603786502e-05
1.994098883572567260e+00,2.010382469332665001e-05,1.761577032603786502e-05
1.995693779904305742e+00,2.010382469332665001e-05,1.761577032603786502e-05
1.997288676236044225e+00,1.991500078521519688e-05,1.745031531197477630e-05
1.998883572567782707e+00,1.991500078521519688e-05,1.745031531197477630e-05
2.000478468899521189e+00,1.991500078521519688e-05,1.745031531197477630e-05
2.002073365231259672e+00,1.991500078521519688e-05,1.745031531197477630e-05
2.003668261562998154e+00,1.982125494469859752e-05,1.712405276517688224e-05
2.005263157894736192e+00,1.972795039377619620e-05,1.712405276517688224e-05
2.006858054226474675e+00,1.963508505516638856e-05,1.696321617735578792e-05
2.008452950558213157e+00,1.954265686136600315e-05,1.696321617735578792e-05
2.010047846889951639e+00,1.945066375460417207e-05,1.696321617735578792e-05
2.011642743221690122e+00,1.935910368679669282e-05,1.696321617735578792e-05
2.013237639553428604e+00,1.926797461950017671e-05,1.696321617735578792e-05
2.014832535885167086e+00,1.917727452386681390e-05,1.680389023706289496e-05
2.016427432216905569e+00,1.908700138059928416e-05,1.680389023706289496e-05
2.018022328548644051e+00,1.899715317990559308e-05,1.648971367768037267e-05
2.019617224880382533e+00,1.890772792145447404e-05,1.648971367768037267e-05
2.021212121212120572e+00,1.881872361433078016e-05,1.648971367768037267e-05
2.022807017543859054e+00,1.873013827699129957e-05,1.633483507981372989e-05
2.024401913875597536e+00,1.864196993722043533e-05,1.633483507981372989e-05
2.025996810207336019e+00,1.864196993722043533e-05,1.618141116942960236e-05
2.027591706539074501e+00,1.864196993722043533e-05,1.618141116942960236e-05
2.029186602870812983e+00,1.864196993722043533e-05,1.602942828346739829e-05
2.030781499202551466e+00,1.864196993722043533e-05,1.602942828346739829e-05
2.032376395534289948e+00,1.850713607513839492e-05,1.587887288719586296e-05
2.033971291866028430e+00,1.846687640789755743e-05,1.587887288719586296e-05
2.035566188197766913e+00,1.846687640789755743e-05,1.572973157300799134e-05
2.037161084529504951e+00,1.837327744101912826e-05,1.572973157300799134e-05
2.038755980861243433e+00,1.829342743352862049e-05,1.572973157300799134e-05
2.040350877192981915e+00,1.824038698122218096e-05,1.558199105922674894e-05
2.041945773524720398e+00,1.810845769312486206e-05,1.543563818892254266e-05
2.043540669856458880e+00,1.797748262475302235e-05,1.543563818892254266e-05
2.045135566188197362e+00,1.784745487441487187e-05,1.543563818892254266e-05
2.046730462519935845e+00,1.771836759033718604e-05,1.543563818892254266e-05
2.048325358851674327e+00,1.759021397030455092e-05,1.543563818892254266e-05
2.049920255183412809e+00,1.746298726130046861e-05,1.529065992874128967e-05
2.051515151515151292e+00,1.745031531197477630e-05,1.529065992874128967e-05
2.053110047846889330e+00,1.733668075915182022e-05,1.500477571625670382e-05
2.054704944178627812e+00,1.728641432371761454e-05,1.500477571625670382e-05
2.056299840510366295e+00,1.728641432371761454e-05,1.486384430473178531e-05
2.057894736842104777e+00,1.721128780817547018e-05,1.486384430473178531e-05
2.059489633173843259e+00,1.712405276517688224e-05,1.486384430473178531e-05
2.061084529505581742e+00,1.712405276517688224e-05,1.472423658261951939e-05
2.062679425837320224e+00,1.712405276517688224e-05,1.472423658261951939e-05
2.064274322169058706e+00,1.728641432371761454e-05,1.458594011725035257e-05
2.065869218500797189e+00,1.728641432371761454e-05,1.458594011725035257e-05
2.067464114832535671e+00,1.728641432371761454e-05,1.458594011725035257e-05
2.069059011164273709e+00,1.717384707628000611e-05,1.458594011725035257e-05
2.070653907496012192e+00,1.717384707628000611e-05,1.444894259272791320e-05
2.072248803827750674e+00,1.717384707628000611e-05,1.444894259272791320e-05
2.073843700159489156e+00,1.717384707628000611e-05,1.417879567993230183e-05
2.075438596491227639e+00,1.717384707628000611e-05,1.417879567993230183e-05
2.077033492822966121e+00,1.702489684923446311e-05,1.404562223391195835e-05
2.078628389154704603e+00,1.687723848009579328e-05,1.404562223391195835e-05
2.080223285486443086e+00,1.673086076447116182e-05,1.404562223391195835e-05
2.081818181818181568e+00,1.658575259514448325e-05,1.404562223391195835e-05
2.083413078149919606e+00,1.644190296123339328e-05,1.404562223391195835e-05
2.085007974481658088e+00,1.629930094735383711e-05,1.391369961110154638e-05
2.086602870813396571e+00,1.615793573279191518e-05,1.391369961110154638e-05
2.088197767145135053e+00,1.602942828346739829e-05,1.365355995234224495e-05
2.089792663476873535e+00,1.602942828346739829e-05,1.365355995234224495e-05
2.091387559808612018e+00,1.601779659068258986e-05,1.365355995234224495e-05
2.092982456140350500e+00,1.587887288719586296e-05,1.352531974983535181e-05
2.094577352472088982e+00,1.587887288719586296e-05,1.352531974983535181e-05
2.096172248803827465e+00,1.587887288719586296e-05,1.339828403535912747e-05
2.097767145135565947e+00,1.587887288719586296e-05,1.339828403535912747e-05
2.099362041467303985e+00,1.587887288719586296e-05,1.327244149583561032e-05
2.100956937799042468e+00,1.587887288719586296e-05,1.327244149583561032e-05
2.102551834130780950e+00,1.587887288719586296e-05,1.327244149583561032e-05
2.104146730462519432e+00,1.572973157300799134e-05,1.314778092444409977e-05
2.105741626794257915e+00,1.558199105922674894e-05,1.314778092444409977e-05
2.107336523125996397e+00,1.543563818892254266e-05,1.314778092444409977e-05
2.108931419457734879e+00,1.529065992874128967e-05,1.290196138408277290e-05
2.110526315789473362e+00,1.514704336774399083e-05,1.290196138408277290e-05
2.112121212121211844e+00,1.500477571625670382e-05,1.278078052382314351e-05
2.113716108452950326e+00,1.486384430473178531e-05,1.266073784716649061e-05
2.115311004784688365e+00,1.472423658261951939e-05,1.266073784716649061e-05
2.116905901116426847e+00,1.472423658261951939e-05,1.266073784716649061e-05
2.118500797448165329e+00,1.472423658261951939e-05,1.254182266379490704e-05
2.120095693779903812e+00,1.472423658261951939e-05,1.254182266379490704e-05
