m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,+,1.8151144813746214,1.9453125000000002,1.9453125000000002,103.12983540729842,103.12983540729842,475.0,0.0,0.0
1,+,1.8394132026781636,1.9713541666666665,1.9713541666666665,89.47379753524268,89.47379753524268,484.0,0.0,0.0
1,+,1.8637119239817062,1.9973958333333335,1.9973958333333335,78.24555146972072,78.24555146972072,490.0,0.0,0.0
1,+,1.8880106452852488,2.0234375,2.0234375,68.98560804731963,68.98560804731963,495.0,0.0,0.0
1,+,1.912309366588791,2.0494791666666665,2.0494791666666665,65.8655477589636,65.8655477589636,508.0,0.0,0.0
1,+,1.9366080878923335,2.0755208333333335,2.0755208333333335,62.5515238141423,62.5515238141423,515.0,0.0,0.0
1,+,1.9609068091958761,2.1015625,2.1015625,61.05366454528005,61.05366454528005,518.0,0.0,0.0
1,+,1.9852055304994183,2.1276041666666665,2.1276041666666665,59.13796606581176,59.13796606581176,531.0,0.0,0.0
1,+,2.009504251802961,2.1536458333333335,2.1536458333333335,58.24443909410332,58.24443909410332,545.0,0.0,0.0
1,+,2.0338029731065035,2.1796875,2.1796875,57.075066078441395,57.075066078441395,542.0,0.0,0.0
1,+,2.0581016944100456,2.2057291666666665,2.2057291666666665,56.90938295768188,56.90938295768188,560.0,0.0,0.0
1,+,2.0824004157135887,2.231770833333334,2.231770833333334,56.62717794691495,56.62717794691495,568.0,0.0,0.0
1,+,2.106699137017131,2.2578125000000004,2.2578125000000004,54.469553317297894,54.469553317297894,578.0,0.0,0.0
1,+,2.130997858320673,2.2838541666666665,2.2838541666666665,53.42096527544823,53.42096527544823,591.0,0.0,0.0
1,+,2.155296579624216,2.309895833333334,2.309895833333334,52.71219574131441,52.71219574131441,605.0,0.0,0.0
1,+,2.179595300927758,2.3359375000000004,2.3359375000000004,51.99025196450085,51.99025196450085,614.0,0.0,0.0
1,+,2.2038940222313004,2.3619791666666665,2.3619791666666665,52.05996995127685,52.05996995127685,628.0,0.0,0.0
1,+,2.228192743534843,2.3880208333333335,2.3880208333333335,51.49661255279451,51.49661255279451,639.0,0.0,0.0
1,+,2.2524914648383856,2.4140625000000004,2.4140625000000004,50.80903497609777,50.80903497609777,655.0,0.0,0.0
1,+,2.2767901861419277,2.4401041666666665,2.4401041666666665,50.641158550335724,50.641158550335724,664.0,0.0,0.0
1,+,2.3010889074454703,2.4661458333333335,2.4661458333333335,50.81773689353792,50.81773689353792,679.0,0.0,0.0
1,+,2.325387628749013,2.4921875000000004,2.4921875000000004,52.084937704899666,52.084937704899666,694.0,0.0,0.0
1,+,2.349686350052555,2.5182291666666665,2.5182291666666665,53.108459084558795,53.108459084558795,703.0,0.0,0.0
1,+,2.3739850713560977,2.5442708333333335,2.5442708333333335,51.2008016643698,51.2008016643698,727.0,0.0,0.0
1,+,2.3982837926596403,2.5703125000000004,2.5703125000000004,48.62403376977647,48.62403376977647,738.0,0.0,0.0
1,+,2.4225825139631825,2.5963541666666665,2.5963541666666665,45.86827515773005,45.86827515773005,762.0,0.0,0.0
1,+,2.446881235266725,2.6223958333333335,2.6223958333333335,45.07662211676503,45.07662211676503,780.0,0.0,0.0
1,+,2.4711799565702677,2.6484375000000004,2.6484375000000004,43.48799844558464,43.48799844558464,800.0,0.0,0.0
