branch,bin,x,x_unit,net_measured_counts_per_pixel_area,net_model_counts_per_pixel_area,uncertainty_scale_counts_per_pixel_area,normalizing_pixel_area
m3_minus,48,9.7000000000000011,L_reciprocal_lattice_units,-1.9108937462622724,0.025892752188621131,1.2517434269767158,2946.7470791688356
m3_minus,49,9.9000000000000004,L_reciprocal_lattice_units,-1.8144160647265408,0.025641743799627428,1.2117090096681673,3031.4204948488768
m3_minus,50,10.100000000000001,L_reciprocal_lattice_units,-1.6361454619390923,0.02763225984623234,1.1669217182994407,3121.2310960073851
m3_minus,51,10.300000000000001,L_reciprocal_lattice_units,-1.4853162589295144,0.028795460001623554,1.1180945524816082,3216.5630621692153
m3_minus,52,10.5,L_reciprocal_lattice_units,-1.3277928384493614,0.028612248868005258,1.0660763288614896,3317.8374923328261
m3_minus,53,10.700000000000001,L_reciprocal_lattice_units,-1.2891702318436371,0.027279786489239514,1.0117757792030309,3425.5166359832174
m3_minus,54,10.9,L_reciprocal_lattice_units,-1.0791014584863949,0.025790104628703122,0.95620394171940837,3540.1086943062946
m3_minus,55,11.100000000000001,L_reciprocal_lattice_units,-0.96344709835497022,0.026938969610934324,0.90029175620843682,3662.1732801539533
m3_minus,56,11.300000000000001,L_reciprocal_lattice_units,-0.82716952449078707,0.032796842426810233,0.84496434132402676,3792.3276409447831
m3_minus,57,11.5,L_reciprocal_lattice_units,-0.66682624121577805,0.03597437715129418,0.79101610250213072,3931.2537674288051
m3_minus,58,11.700000000000001,L_reciprocal_lattice_units,-0.54834338170314822,0.048453421533494564,0.73906037988706774,4079.7065337902709
m3_minus,59,11.9,L_reciprocal_lattice_units,-0.35383290336823719,0.057603332394416465,0.68952463032238398,4238.5230417771145
m3_minus,60,12.100000000000001,L_reciprocal_lattice_units,-0.37467435592581505,0.05815482292167197,0.64253180867698234,4408.6333744971207
m3_minus,61,12.300000000000001,L_reciprocal_lattice_units,-0.2334168110171542,0.058578867017811363,0.59809007854099561,4591.0730055796203
m3_minus,62,12.5,L_reciprocal_lattice_units,-0.085658325876654617,0.062198268355998967,0.5559311642649738,4786.9971582708777
m3_minus,63,12.700000000000001,L_reciprocal_lattice_units,-0.022354075471993674,0.071725739342728662,0.5156971979076389,4997.6974688887603
m3_minus,64,12.9,L_reciprocal_lattice_units,0.019041142846494462,0.060339611047597032,0.47707269512335398,5224.6213826868234
m3_minus,65,13.100000000000001,L_reciprocal_lattice_units,0.033227378345816648,0.051830323131502251,0.43989331556056521,5469.3948011084203
m3_minus,66,13.300000000000001,L_reciprocal_lattice_units,0.092178028646793142,0.055334782765462102,0.40433636911852883,5733.8486122421828
m3_minus,67,13.5,L_reciprocal_lattice_units,0.16128302703331576,0.066693219187203293,0.37104219816102552,6020.0498769383503
m3_minus,68,13.700000000000001,L_reciprocal_lattice_units,0.057356207296710975,0.061179051613445411,0.3411951837148256,6330.3386192426324
m3_minus,69,13.9,L_reciprocal_lattice_units,0.0058660179465221222,0.078951589381783774,0.31660887575892621,6667.3713916919069
m3_minus,70,14.100000000000001,L_reciprocal_lattice_units,0.079798907915629172,0.13193424551249222,0.29924588925591367,7034.1730669497247
m3_minus,71,14.300000000000001,L_reciprocal_lattice_units,0.11030737738261889,0.20260050503844773,0.29041340786788028,7434.1986650319677
m3_minus,72,14.5,L_reciprocal_lattice_units,0.34249682330584597,0.33648663027406683,0.28999817749000645,7871.4074837544895
m3_minus,73,14.700000000000001,L_reciprocal_lattice_units,1.6197127976375472,1.9604885080884082,0.29606207008525304,8350.3523911176981
m3_minus,74,14.9,L_reciprocal_lattice_units,15.271510973059291,20.663493662931923,0.30709313835075119,8876.2879057730152
m3_minus,75,15.100000000000001,L_reciprocal_lattice_units,15.389304133168439,19.000081991717469,0.31424043854058453,9455.3016953339593
m3_minus,76,15.300000000000001,L_reciprocal_lattice_units,1.2882643119645647,1.4343429696507051,0.31447813406398023,10094.47544501511
m3_minus,77,15.5,L_reciprocal_lattice_units,-0.074894239553634723,0.20601114290266792,0.30974645426378439,10802.08280680296
m3_minus,78,15.700000000000001,L_reciprocal_lattice_units,-0.25517997311976492,0.11172083308549925,0.2972180275043621,11587.834495943007
m3_minus,79,15.9,L_reciprocal_lattice_units,-0.33364805514786672,0.064318674231516382,0.27746411106413188,12463.18379126477
m3_minus,80,16.100000000000001,L_reciprocal_lattice_units,-0.28951217723284106,0.038822781925672983,0.25264312249785653,13441.7100579094
m3_minus,81,16.300000000000001,L_reciprocal_lattice_units,-0.25687234864528175,0.031922663333211448,0.23221258842256257,13256.656332979115
m3_minus,82,16.5,L_reciprocal_lattice_units,-0.21037908388717608,0.036123930422750687,0.21671603373048987,11185.896692925438
m3_minus,83,16.700000000000003,L_reciprocal_lattice_units,-0.1296472374117075,0.043748500368878847,0.19311816737699625,9173.0111898446758
m3_minus,84,16.899999999999999,L_reciprocal_lattice_units,-0.11822367247069208,0.024942193746390437,0.18464808490333717,6285.1718978110985
m3_plus,0,0.10000000000000001,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,1,0.30000000000000004,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,2,0.5,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,3,0.70000000000000007,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,4,0.90000000000000002,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,5,1.1000000000000001,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,6,1.3000000000000003,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,7,1.5,L_reciprocal_lattice_units,nan,nan,nan,0
m3_plus,8,1.7000000000000002,L_reciprocal_lattice_units,1.5855440697146932,0.14802146298053578,1.6824892125248336,179.04396669100677
m3_plus,9,1.8999999999999999,L_reciprocal_lattice_units,1.700084207929623,0.20548284055640009,1.4489869687563557,1176.1163085431242
m3_plus,10,2.1000000000000001,L_reciprocal_lattice_units,1.8215490612460954,0.27814799334665047,1.4361061095896819,1388.528271963929
m3_plus,11,2.3000000000000003,L_reciprocal_lattice_units,2.0070357891246187,0.30294918031897394,1.4219220348307855,1436.494063301928
m3_plus,12,2.5,L_reciprocal_lattice_units,1.9604845452378974,0.30677681816012398,1.4066105120094916,1458.5573637888001
m3_plus,13,2.7000000000000002,L_reciprocal_lattice_units,2.5371599269571603,0.34872553965548686,1.3905349376856664,1473.7145136035144
m3_plus,14,2.9000000000000004,L_reciprocal_lattice_units,4.2581163424630271,2.1934803489654575,1.3739554801598315,1486.6495730019269
m3_plus,15,3.1000000000000001,L_reciprocal_lattice_units,3.4400934649421084,2.0884561269737767,1.3561443363280863,1498.9681092270887
m3_plus,16,3.3000000000000003,L_reciprocal_lattice_units,1.9393764291491471,0.28387129236337244,1.3377150486894556,1511.3491577675775
m3_plus,17,3.5,L_reciprocal_lattice_units,1.7502189479598003,0.11173930635566889,1.3193139169867398,1524.1280418843596
m3_plus,18,3.7000000000000002,L_reciprocal_lattice_units,1.569532436440062,0.12232775173675627,1.3008381580449797,1537.4932190036607
m3_plus,19,3.9000000000000004,L_reciprocal_lattice_units,1.6162162432037832,0.171004064920316,1.2825698091703825,1551.5638744429775
m3_plus,20,4.0999999999999996,L_reciprocal_lattice_units,1.5902519747859245,0.1406300180724083,1.2646646724110107,1566.4242503522637
m3_plus,21,4.3000000000000007,L_reciprocal_lattice_units,1.3937278433343046,0.18505470579213126,1.2473326124378337,1582.1402777466571
m3_plus,22,4.5,L_reciprocal_lattice_units,1.7353425671989948,0.091472746750322811,1.2309848916380057,1598.7682629526132
m3_plus,23,4.7000000000000011,L_reciprocal_lattice_units,1.2266715682547265,0.13898777615217311,1.2154922533934536,1616.3597316768571
m3_plus,24,4.9000000000000004,L_reciprocal_lattice_units,1.0837823085186984,0.097741227919678556,1.2013502247198349,1634.9643002081937
m3_plus,25,5.0999999999999996,L_reciprocal_lattice_units,0.87735680033100971,0.12681324222469137,1.1886109314611704,1654.6314836769807
m3_plus,26,5.3000000000000007,L_reciprocal_lattice_units,0.86690163450356061,0.11487824788602198,1.1774486492649836,1675.4119098130529
m3_plus,27,5.5,L_reciprocal_lattice_units,0.56545461760316229,0.17537382027051071,1.167790647769205,1697.3581914593999
m3_plus,28,5.7000000000000011,L_reciprocal_lattice_units,2.3424973020350612,0.76254113316141048,1.1602145231893308,1720.5256009354039
m3_plus,29,5.9000000000000004,L_reciprocal_lattice_units,14.771240125820524,12.509922146936061,1.1566986327115425,1744.9726305288682
m3_plus,30,6.0999999999999996,L_reciprocal_lattice_units,11.264175016660186,12.329477205030626,1.1506444962868152,1770.76149085677
m3_plus,31,6.3000000000000007,L_reciprocal_lattice_units,1.4991835542678171,0.86756724445809086,1.1442881664393079,1797.9585802952786
m3_plus,32,6.5,L_reciprocal_lattice_units,0.68897263649043905,0.22039893220781681,1.1409054659787856,1826.6349478777893
m3_plus,33,6.7000000000000011,L_reciprocal_lattice_units,0.53207238258587597,0.1473350982789986,1.1381831332885703,1856.8667656808177
m3_plus,34,6.9000000000000004,L_reciprocal_lattice_units,0.32516400342579382,0.11812033225135639,1.1355679169000275,1888.7358229543547
m3_plus,35,7.0999999999999996,L_reciprocal_lattice_units,0.62007877442475412,0.10697073833268554,1.1327762022962502,1922.3300520887656
m3_plus,36,7.3000000000000007,L_reciprocal_lattice_units,0.35567900360516364,0.10693680019282983,1.1291226864165422,1957.7440953623502
m3_plus,37,7.5,L_reciprocal_lattice_units,0.37664407477895151,0.11801259981167626,1.1243619916518499,1995.0799209431077
m3_plus,38,7.7000000000000011,L_reciprocal_lattice_units,0.29598538624049009,0.13738708322838969,1.1179728889228289,2034.447496624007
m3_plus,39,7.9000000000000004,L_reciprocal_lattice_units,0.17737199572753476,0.15780103099325654,1.1095509677112858,2075.9655301392527
m3_plus,40,8.1000000000000014,L_reciprocal_lattice_units,0.15014959555545648,0.17380116425830475,1.0987457252751238,2119.7622855743616
m3_plus,41,8.3000000000000007,L_reciprocal_lattice_units,0.15127031890273337,0.17593494561932305,1.0852073269177926,2165.9764863145629
m3_plus,42,8.5,L_reciprocal_lattice_units,0.068598083618231526,0.18094074324363821,1.0686260131448184,2214.7583161677621
m3_plus,43,8.6999999999999993,L_reciprocal_lattice_units,0.22235269122056128,0.19405483352733088,1.0488469937611964,2266.2705317554096
m3_plus,44,8.9000000000000004,L_reciprocal_lattice_units,0.31097668495729663,0.25209112067347522,1.025659335099423,2320.6897010144153
m3_plus,45,9.1000000000000014,L_reciprocal_lattice_units,0.31148075343746279,0.25812147997292917,0.99897959718079588,2378.2075847262045
m3_plus,46,9.3000000000000007,L_reciprocal_lattice_units,0.27087927665286554,0.3259064251264987,0.96882719576976606,2439.0326804335532
m3_plus,47,9.5,L_reciprocal_lattice_units,0.23104422199884789,0.23716134811161299,0.93530626787431759,2503.3919509849779
m3_plus,48,9.7000000000000011,L_reciprocal_lattice_units,0.087398863319262457,0.030193642200060166,0.89857401146919647,2571.5327633280444
m3_plus,49,9.9000000000000004,L_reciprocal_lattice_units,-0.23601524629182177,0.029415405055052544,0.85888777199763278,2643.7250671583943
m3_plus,50,10.100000000000001,L_reciprocal_lattice_units,-0.13216071055736342,0.03158474513965389,0.81674657460295086,2720.2638477229439
m3_plus,51,10.300000000000001,L_reciprocal_lattice_units,-0.2204653856684321,0.032908184554569543,0.77246779685248756,2801.4718926207506
m3_plus,52,10.5,L_reciprocal_lattice_units,-0.26489899237089748,0.032752697521809884,0.72663784943119325,2887.7029190046928
m3_plus,53,10.700000000000001,L_reciprocal_lattice_units,-0.35954088403771589,0.031330296828727802,0.67984322351336224,2979.3451153696428
m3_plus,54,10.9,L_reciprocal_lattice_units,-0.3266211607934093,0.029845504159876149,0.63280284882521565,3076.8251613745274
m3_plus,55,11.100000000000001,L_reciprocal_lattice_units,-0.30099770875909271,0.03152751376262939,0.58621032157578246,3180.6128001896136
m3_plus,56,11.300000000000001,L_reciprocal_lattice_units,-0.1670483294061382,0.038411820536832279,0.54085920351723971,3291.2260510812889
m3_plus,57,11.5,L_reciprocal_lattice_units,-0.24761656291275461,0.041962315277208742,0.4974233571932849,3409.237165812704
m3_plus,58,11.700000000000001,L_reciprocal_lattice_units,-0.15169072247961721,0.055579657090635129,0.45673478004878343,3535.2794515462283
m3_plus,59,11.9,L_reciprocal_lattice_units,-0.13602065118953149,0.066008529627848284,0.41934487277847504,3670.0551060272869
m3_plus,60,12.100000000000001,L_reciprocal_lattice_units,-0.060851745459212424,0.067140169033624783,0.3857712354363419,3814.34423882891
m3_plus,61,12.300000000000001,L_reciprocal_lattice_units,-0.11778202543022583,0.067876144611875633,0.35621899337428758,3969.0152865247683
m3_plus,62,12.5,L_reciprocal_lattice_units,-0.042204073866239006,0.072041084318590326,0.33080037415845615,4135.0370713084994
m3_plus,63,12.700000000000001,L_reciprocal_lattice_units,0.011816265771407189,0.082825147820888873,0.30923045760301399,4313.4928036764595
m3_plus,64,12.9,L_reciprocal_lattice_units,0.10231488862263578,0.070004656595625339,0.29107602283783762,4505.5963927536095
m3_plus,65,13.100000000000001,L_reciprocal_lattice_units,0.087368422392606379,0.060180892638760586,0.27567648991981952,4712.7115057509591
m3_plus,66,13.300000000000001,L_reciprocal_lattice_units,0.086560391347743418,0.064348800393683112,0.26242817012317426,4936.3739149095372
m3_plus,67,13.5,L_reciprocal_lattice_units,0.16013606782076503,0.077562847738233257,0.25075094887272276,5178.31779129198
m3_plus,68,13.700000000000001,L_reciprocal_lattice_units,0.16484955614726093,0.072205339598824678,0.24009396801053093,5440.506756719411
m3_plus,69,13.9,L_reciprocal_lattice_units,0.26674592296447752,0.0928020925897097,0.23016489886762373,5725.1706969518109
m3_plus,70,14.100000000000001,L_reciprocal_lattice_units,0.34575869731437986,0.15314317442020142,0.22069290097003449,6034.8495826793942
m3_plus,71,14.300000000000001,L_reciprocal_lattice_units,0.52395568172472784,0.23595902665615567,0.21160885658826936,6372.445855808799
m3_plus,72,14.5,L_reciprocal_lattice_units,0.9403243769046763,0.39576170233080105,0.20293168342699358,6741.2873380473766
m3_plus,73,14.700000000000001,L_reciprocal_lattice_units,3.1344438135684225,2.4046669734047792,0.19520911490702858,7145.2031355811368
m3_plus,74,14.9,L_reciprocal_lattice_units,21.423796619988771,24.05967690021329,0.19332545222995978,7588.6156868493654
m3_plus,75,15.100000000000001,L_reciprocal_lattice_units,15.759483641998692,22.158282483743115,0.18354419209126246,8076.6529839331633
m3_plus,76,15.300000000000001,L_reciprocal_lattice_units,1.8727245861279378,1.7584289701312841,0.17153479545574374,8615.2861668855821
m3_plus,77,15.5,L_reciprocal_lattice_units,0.56959096408565413,0.24268406437124077,0.16424225823665034,9211.4992497322728
m3_plus,78,15.700000000000001,L_reciprocal_lattice_units,0.304310149223672,0.13077134212275632,0.15776702479293903,9873.4998364293551
m3_plus,79,15.9,L_reciprocal_lattice_units,0.22092897212681092,0.075655543963861357,0.15178390450896365,10610.982539681198
m3_plus,80,16.100000000000001,L_reciprocal_lattice_units,0.12695829776178025,0.045943301954889666,0.1462814178488582,11435.460737845729
m3_plus,81,16.300000000000001,L_reciprocal_lattice_units,0.10381588830932977,0.034725464168495708,0.14159457406895942,12360.687756424653
m3_plus,82,16.5,L_reciprocal_lattice_units,0.16120007263904018,0.032947623879447906,0.13978041632228752,13151.845060370191
m3_plus,83,16.700000000000003,L_reciprocal_lattice_units,0.13457812760987498,0.044407958263695785,0.14824016951586613,11866.807107723705
m3_plus,84,16.899999999999999,L_reciprocal_lattice_units,0.17143155625069478,0.040522402712758837,0.16683846510433259,9565.4418565099731
m0,0,1.05,detector_2theta_degrees,10116.379408696286,3464.0332937512549,35.112853626526068,6.3424853603472995
m0,1,1.1500000000000001,detector_2theta_degrees,7071.6630003651489,1926.1443180066674,28.323666082584463,6.9474047039989868
m0,2,1.25,detector_2theta_degrees,4703.8350802608202,1274.3098480385129,20.34081445120847,7.5525374452892367
m0,3,1.3500000000000001,detector_2theta_degrees,3189.1044761147668,885.40024487218204,17.536830035609739,8.157898382953892
m0,4,1.4500000000000002,detector_2theta_degrees,2022.694672121306,621.16305054798977,14.242055602946767,8.7635023279682809
m0,5,1.55,detector_2theta_degrees,1331.3423558363756,466.01626608823113,10.652495520965326,9.3693641043181835
m0,6,1.6500000000000001,detector_2theta_degrees,895.67756435473018,357.02961951244106,9.2832893775745458,9.975498549772297
m0,7,1.75,detector_2theta_degrees,571.24568754149743,269.80338330730621,7.9791294786910498,10.581920516655451
m0,8,1.8500000000000001,detector_2theta_degrees,354.79200599451116,213.67827631855147,6.4328792511921611,11.188644872623838
m0,9,1.9500000000000002,detector_2theta_degrees,223.64968860937833,172.11284683439462,5.7426492790165682,11.795686501440967
m0,10,2.0499999999999998,detector_2theta_degrees,140.59758430148005,136.88448401711736,5.3668571219355137,12.403060303755307
m0,11,2.1500000000000004,detector_2theta_degrees,90.057805072148128,111.55938347104069,4.8926871407443491,13.01078119787962
m0,12,2.25,detector_2theta_degrees,61.066881792728587,92.381974835275244,4.6611627277144008,13.618864120571669
m0,13,2.3500000000000001,detector_2theta_degrees,41.932522397921467,75.592512959240864,4.576297097656485,14.227324027816723
m0,14,2.4500000000000002,detector_2theta_degrees,30.892112137959579,61.660053797424936,4.4393521402636189,14.836175895611461
m0,15,2.5499999999999998,detector_2theta_degrees,24.415419827865151,50.641489169595324,4.3374987640643541,15.445434720750445
m0,16,2.6500000000000004,detector_2theta_degrees,24.14499621168968,40.757628645511225,4.3401585473550197,16.05511552161331
m0,17,2.75,detector_2theta_degrees,25.305920161660666,32.609322443456506,4.3020465338258669,16.665233338955073
m0,18,2.8500000000000001,detector_2theta_degrees,21.799500812145471,26.521994326263314,4.2154814402959602,17.275803236698053
m0,19,2.9500000000000002,detector_2theta_degrees,20.754171516662602,21.309221710942634,4.2051485378265241,17.886840302724575
m0,20,3.0499999999999998,detector_2theta_degrees,17.989388844346141,17.364292731603189,4.1546103115790078,18.498359649674995
m0,21,3.1500000000000004,detector_2theta_degrees,15.481976929021688,14.256438241624451,4.0809852919621692,19.110376415744224
m0,22,3.25,detector_2theta_degrees,14.408536672531238,12.186690482015276,4.0657061508442283,19.722905765483191
m0,23,3.3500000000000005,detector_2theta_degrees,15.471823139985624,9.9468439460875739,4.0447318390327291,20.3359628906015
m0,24,3.4500000000000002,detector_2theta_degrees,15.880964704577064,8.8057937030967128,3.9846553205438759,20.949563010772881
m0,25,3.5499999999999998,detector_2theta_degrees,15.368566182043814,7.6062677915051973,3.9678318201253107,21.563721374443713
m0,26,3.6500000000000004,detector_2theta_degrees,14.788191691538072,6.7555538379906928,3.94407968800886,22.178453259642161
m0,27,3.75,detector_2theta_degrees,13.657786994839324,6.0677793000565146,3.8832446818486197,22.793773974793055
m0,28,3.8500000000000005,detector_2theta_degrees,13.231811386263338,5.279235189958329,3.8606789051744221,23.40969885953275
m0,29,3.9500000000000002,detector_2theta_degrees,12.923422861076824,5.1428373233780951,3.8395042051898982,24.026243285527922
m0,30,4.0499999999999998,detector_2theta_degrees,10.525573652436153,4.4169409556661998,3.7825183555255006,24.643422657298348
m0,31,4.1500000000000004,detector_2theta_degrees,9.1228591556076921,4.4225610932109021,3.7539078194124857,25.261252413040442
m0,32,4.25,detector_2theta_degrees,9.7843045307217462,3.6812458008520874,3.7328223163058305,25.879748025454244
m0,33,4.3500000000000005,detector_2theta_degrees,9.2604834637276081,3.7238617233711557,3.6858659754711263,26.498925002576883
m0,34,4.4500000000000002,detector_2theta_degrees,9.1475114655140839,3.4268197382597543,3.6637054685433577,27.118798888614016
m0,35,4.5499999999999998,detector_2theta_degrees,9.1660917037907073,3.1330399935693234,3.6425083541151908,27.739385264779049
m0,36,4.6500000000000004,detector_2theta_degrees,6.8165906133212868,3.0548045872325162,3.5924686919946156,28.360699750131939
m0,37,4.75,detector_2theta_degrees,7.3809208740639969,2.5902766937095905,3.5673626490868044,28.982758002424902
m0,38,4.8500000000000005,detector_2theta_degrees,8.9068569050521376,2.8770910193152837,3.550505534524472,29.60557571894952
m0,39,4.9500000000000002,detector_2theta_degrees,10.171363659285433,2.3478931631858084,3.5186755163328134,30.229168637387382
m0,40,5.0499999999999998,detector_2theta_degrees,8.9185500622710094,2.5289451689533307,3.4877361422542443,30.853552536667255
m0,41,5.1500000000000004,detector_2theta_degrees,10.208766726836407,2.081283930688099,3.4708135286522013,31.478743237818875
m0,42,5.25,detector_2theta_degrees,14.833272305083378,2.2314653648115108,3.4469617335882701,32.104756604842564
m0,43,5.3499999999999996,detector_2theta_degrees,21.515296243402346,2.1013492406140561,3.449676576670051,32.731608545568676
m0,44,5.4500000000000002,detector_2theta_degrees,25.597191293939765,1.859192906487936,3.4461320545317538,33.359315012532456
m0,45,5.5499999999999998,detector_2theta_degrees,19.76003038050575,1.9614478905375343,3.3830473794168361,33.987892003848145
m0,46,5.6500000000000004,detector_2theta_degrees,16.136986039371607,1.6164881197039349,3.3448757732362404,34.617355564083951
m0,47,5.75,detector_2theta_degrees,16.417899800717795,1.9820294559705687,3.3304414605105905,35.247721785151832
m0,48,5.8500000000000005,detector_2theta_degrees,15.498469844696549,1.510181571262833,3.2897761889949755,35.879006807186379
m0,49,5.9500000000000002,detector_2theta_degrees,13.190565714635516,1.736538018292658,3.2561403873276862,36.511226819445419
m0,50,6.0499999999999998,detector_2theta_degrees,11.998162611669335,1.4718547354944678,3.2370395599446704,37.144398061198359
m0,51,6.1500000000000004,detector_2theta_degrees,11.184192055275,1.5653347392473489,3.1991579013080282,37.778536822631636
m0,52,6.25,detector_2theta_degrees,12.752733016140736,1.5262114632258417,3.1791800776246317,38.41365944575449
m0,53,6.3500000000000005,detector_2theta_degrees,13.189179959586077,1.377280857818205,3.1657040830181633,39.049782325304022
m0,54,6.4500000000000002,detector_2theta_degrees,13.220944991812479,1.5212679576606931,3.1300830479835535,39.686921909668591
m0,55,6.5499999999999998,detector_2theta_degrees,15.116453553825947,1.2837765093529825,3.110685342683003,40.32509470180009
m0,56,6.6500000000000004,detector_2theta_degrees,13.424887252101646,1.5843418408801631,3.0925352107137671,40.964317260143353
m0,57,6.75,detector_2theta_degrees,11.284587538490717,1.2583620857685867,3.05314711316989,41.604606199566867
m0,58,6.8500000000000005,detector_2theta_degrees,12.742486320226577,1.4703586385829106,3.0335230467558145,42.245978192293251
m0,59,6.9500000000000002,detector_2theta_degrees,12.678484399783425,1.3047856752782598,3.0189162852487939,42.888449968847667
m0,60,7.0499999999999998,detector_2theta_degrees,12.083481887615831,1.4746800547657879,2.9854638637678939,43.53203831899706
m0,61,7.1500000000000004,detector_2theta_degrees,12.153584296185672,1.5033389216340918,2.9621317412994146,44.176760092705564
m0,62,7.25,detector_2theta_degrees,12.906121789900272,1.466441896306828,2.9510411878508243,44.82263220109089
m0,63,7.3500000000000005,detector_2theta_degrees,13.535355130383172,1.7037672782384736,2.9203405908023683,45.469671617387128
m0,64,7.4500000000000002,detector_2theta_degrees,14.350826233066382,1.6645030855765202,2.9015520417054734,46.117895377913065
m0,65,7.5499999999999998,detector_2theta_degrees,15.593122164442798,2.285652215519502,2.8921673896648779,46.767320583050768
m0,66,7.6500000000000004,detector_2theta_degrees,17.247141004805545,2.4500517323768376,2.8649429208674748,47.417964398214792
m0,67,7.75,detector_2theta_degrees,17.86609829715638,3.3319658208254568,2.8488027040755202,48.06984405485791
m0,68,7.8500000000000005,detector_2theta_degrees,21.865479822492293,4.3960357414413069,2.8446113457134099,48.722976851440798
m0,69,7.9500000000000002,detector_2theta_degrees,26.187047163613236,6.4384016397179415,2.8216326476071725,49.377380154454549
m0,70,8.0500000000000007,detector_2theta_degrees,30.093618851300416,9.9843178553150889,2.825775568573075,50.03307139940717
m0,71,8.1500000000000004,detector_2theta_degrees,42.110885708258394,16.19723243227002,2.8377294992791784,50.690068091842498
m0,72,8.25,detector_2theta_degrees,67.537798215262541,29.268350018504368,2.8548672080752815,51.348387808370298
m0,73,8.3500000000000014,detector_2theta_degrees,118.70111986468505,52.800575308259432,3.0189324292900945,52.008048197664721
m0,74,8.4500000000000011,detector_2theta_degrees,313.94166669961294,181.06231471291949,3.3623529776684378,52.669066981524608
m0,75,8.5500000000000007,detector_2theta_degrees,902.00942919853333,893.72028990186152,4.3173500519627144,53.331461955894504
m0,76,8.6500000000000004,detector_2theta_degrees,2398.6495777067739,3203.4588193479558,6.704973915406379,53.995250991916478
m0,77,8.75,detector_2theta_degrees,3508.0404748700057,4626.6777958482344,7.6108543729818363,54.660452036987252
m0,78,8.8500000000000014,detector_2theta_degrees,2328.067589945068,2518.7187083378662,5.8718723593201378,55.327083115804051
m0,79,8.9500000000000011,detector_2theta_degrees,800.56166401753183,669.40119261710265,4.0492797668227114,55.995162331454047
m0,80,9.0500000000000007,detector_2theta_degrees,266.46863659664814,217.79918492024629,3.2030377435683057,56.664707866468497
m0,81,9.1500000000000004,detector_2theta_degrees,145.66973031248503,137.38426987426888,2.8480628246210848,57.335737983918989
m0,82,9.2500000000000018,detector_2theta_degrees,87.656344573570578,100.9054120088953,2.7358758817896653,58.008271028497326
m0,83,9.3500000000000014,detector_2theta_degrees,59.642731398652103,81.660822048958082,2.6438003262344121,58.682325427628648
m0,84,9.4500000000000011,detector_2theta_degrees,46.401955279467657,70.528805081992118,2.589048742210883,59.357919692558092
m0,85,9.5500000000000007,detector_2theta_degrees,37.143256247552713,63.593996250695788,2.5615230952431336,60.035072419478205
m0,86,9.6500000000000004,detector_2theta_degrees,33.632505365001322,57.530841567709935,2.5259052195358587,60.713802290651181
m0,87,9.7500000000000018,detector_2theta_degrees,30.31688298521869,54.482634805699263,2.5086179345906525,61.394128075525337
m0,88,9.8500000000000014,detector_2theta_degrees,31.091059611339432,50.639084537016977,2.5008606638670789,62.076068631892731
m0,89,9.9500000000000011,detector_2theta_degrees,29.533658484929067,47.220541726660784,2.4659717630927109,62.759642907022027
m0,90,10.050000000000001,detector_2theta_degrees,28.136019763332079,42.095660462284634,2.4629298067291536,63.444869938823615
m0,91,10.15,detector_2theta_degrees,26.073573113258046,35.99450165610601,2.4435873767070646,64.13176885700517
m0,92,10.250000000000002,detector_2theta_degrees,24.39577198355672,30.895895184852481,2.408844248053382,64.820358884248321
m0,93,10.350000000000001,detector_2theta_degrees,22.863400366193758,26.250106942382239,2.4029843265318753,65.510659337401535
m0,94,10.450000000000001,detector_2theta_degrees,19.115300107048839,21.854860042421453,2.3775116640536504,66.202689628652152
m0,95,10.550000000000001,detector_2theta_degrees,16.607394144041628,18.344122782354102,2.3504285875335937,66.896469266743253
m0,96,10.650000000000002,detector_2theta_degrees,13.740523237627439,14.939866007494675,2.3385656765949445,67.592017858171374
m0,97,10.750000000000002,detector_2theta_degrees,10.69480072575216,11.908525233158743,2.3134603451674836,68.28935510842345
m0,98,10.850000000000001,detector_2theta_degrees,8.7448872808562719,9.5666181158105772,2.2959523958947967,68.988500823183912
m0,99,10.950000000000001,detector_2theta_degrees,9.0106133698596604,7.2446168426643238,2.2887775056489841,69.689474909589123
m0,100,11.050000000000001,detector_2theta_degrees,7.0338377332949333,5.5654970128206855,2.2638755198501985,70.392297377476524
m0,101,11.150000000000002,detector_2theta_degrees,5.7619973236425812,4.2174653195038196,2.254696061972957,71.096988340628101
m0,102,11.250000000000002,detector_2theta_degrees,4.266508772978705,3.0020345662987449,2.2400742162100373,71.803568018061057
m0,103,11.350000000000001,detector_2theta_degrees,4.7713775276295944,2.2171728287830934,2.2225346374646748,72.512056735290543
m0,104,11.450000000000001,detector_2theta_degrees,4.7419403138149363,1.5783999544733422,2.2164492513823455,73.222474925631374
m0,105,11.550000000000001,detector_2theta_degrees,3.5201840107538294,1.0889805549100626,2.2019063330458013,73.934843131486801
m0,106,11.650000000000002,detector_2theta_degrees,1.8276603334134693,0.77812007765820357,2.1841530222877479,74.649182005665764
